# time_ps cluster_size count
4613000.000000 17 1
4614000.000000 1 7
4614000.000000 2 1
4614000.000000 3 1
4614000.000000 13 1
4615000.000000 1 7
4615000.000000 2 3
4615000.000000 12 1
4616000.000000 1 5
4616000.000000 20 1
4617000.000000 1 6
4617000.000000 19 1
4618000.000000 1 11
4618000.000000 2 1
4618000.000000 3 1
4618000.000000 9 1
4619000.000000 1 6
4619000.000000 2 1
4619000.000000 17 1
4620000.000000 1 6
4620000.000000 19 1
4621000.000000 1 6
4621000.000000 19 1
4622000.000000 1 5
4622000.000000 20 1
4623000.000000 1 6
4623000.000000 2 2
4623000.000000 3 1
4623000.000000 12 1
4624000.000000 1 7
4624000.000000 2 2
4624000.000000 14 1
4625000.000000 1 5
4625000.000000 3 1
4625000.000000 17 1
4626000.000000 1 9
4626000.000000 2 1
4626000.000000 14 1
4627000.000000 1 5
4627000.000000 2 3
4627000.000000 14 1
4628000.000000 1 8
4628000.000000 2 1
4628000.000000 15 1
4629000.000000 1 6
4629000.000000 2 2
4629000.000000 15 1
4630000.000000 1 7
4630000.000000 18 1
4631000.000000 1 4
4631000.000000 2 2
4631000.000000 17 1
4632000.000000 1 7
4632000.000000 18 1
4633000.000000 1 7
4633000.000000 3 2
4633000.000000 4 1
4633000.000000 8 1
4634000.000000 1 7
4634000.000000 6 1
4634000.000000 12 1
4635000.000000 1 5
4635000.000000 5 2
4635000.000000 10 1
4636000.000000 1 6
4636000.000000 2 1
4636000.000000 3 2
4636000.000000 11 1
4637000.000000 1 8
4637000.000000 17 1
4638000.000000 1 9
4638000.000000 3 1
4638000.000000 13 1
4639000.000000 1 6
4639000.000000 3 1
4639000.000000 16 1
4640000.000000 1 6
4640000.000000 2 1
4640000.000000 17 1
4641000.000000 1 7
4641000.000000 3 2
4641000.000000 12 1
4642000.000000 1 10
4642000.000000 2 1
4642000.000000 4 1
4642000.000000 9 1
4643000.000000 1 7
4643000.000000 2 1
4643000.000000 16 1
4644000.000000 1 7
4644000.000000 3 1
4644000.000000 15 1
4645000.000000 1 6
4645000.000000 2 2
4645000.000000 15 1
4646000.000000 1 8
4646000.000000 17 1
4647000.000000 1 7
4647000.000000 2 2
4647000.000000 14 1
4648000.000000 1 5
4648000.000000 20 1
4649000.000000 1 5
4649000.000000 2 1
4649000.000000 18 1
4650000.000000 1 9
4650000.000000 16 1
4651000.000000 1 8
4651000.000000 2 1
4651000.000000 15 1
4652000.000000 1 9
4652000.000000 2 2
4652000.000000 12 1
4653000.000000 1 7
4653000.000000 3 1
4653000.000000 15 1
4654000.000000 1 6
4654000.000000 3 1
4654000.000000 5 1
4654000.000000 11 1
4655000.000000 1 4
4655000.000000 4 1
4655000.000000 17 1
4656000.000000 1 6
4656000.000000 3 1
4656000.000000 16 1
4657000.000000 1 6
4657000.000000 2 2
4657000.000000 3 1
4657000.000000 12 1
4658000.000000 1 6
4658000.000000 3 2
4658000.000000 13 1
4659000.000000 1 8
4659000.000000 2 1
4659000.000000 5 1
4659000.000000 10 1
4660000.000000 1 5
4660000.000000 3 1
4660000.000000 6 1
4660000.000000 11 1
4661000.000000 1 5
4661000.000000 4 1
4661000.000000 16 1
4662000.000000 1 6
4662000.000000 3 1
4662000.000000 4 1
4662000.000000 12 1
4663000.000000 1 9
4663000.000000 2 1
4663000.000000 4 1
4663000.000000 10 1
4664000.000000 1 3
4664000.000000 22 1
4665000.000000 1 5
4665000.000000 3 1
4665000.000000 17 1
4666000.000000 1 8
4666000.000000 2 1
4666000.000000 15 1
4667000.000000 1 12
4667000.000000 13 1
4668000.000000 1 6
4668000.000000 3 1
4668000.000000 16 1
4669000.000000 1 7
4669000.000000 3 1
4669000.000000 15 1
4670000.000000 1 6
4670000.000000 2 1
4670000.000000 3 1
4670000.000000 14 1
4671000.000000 1 6
4671000.000000 3 1
4671000.000000 16 1
4672000.000000 1 6
4672000.000000 3 1
4672000.000000 16 1
4673000.000000 1 4
4673000.000000 3 1
4673000.000000 18 1
4674000.000000 1 7
4674000.000000 3 1
4674000.000000 15 1
4675000.000000 1 6
4675000.000000 3 1
4675000.000000 16 1
4676000.000000 1 6
4676000.000000 2 1
4676000.000000 7 1
4676000.000000 10 1
4677000.000000 1 7
4677000.000000 2 1
4677000.000000 16 1
4678000.000000 1 7
4678000.000000 3 1
4678000.000000 15 1
4679000.000000 1 6
4679000.000000 2 1
4679000.000000 17 1
4680000.000000 1 4
4680000.000000 2 2
4680000.000000 3 1
4680000.000000 14 1
4681000.000000 1 6
4681000.000000 2 3
4681000.000000 13 1
4682000.000000 1 5
4682000.000000 2 1
4682000.000000 18 1
4683000.000000 1 7
4683000.000000 3 3
4683000.000000 9 1
4684000.000000 1 6
4684000.000000 2 1
4684000.000000 17 1
4685000.000000 1 4
4685000.000000 3 1
4685000.000000 18 1
4686000.000000 1 6
4686000.000000 3 1
4686000.000000 5 1
4686000.000000 11 1
4687000.000000 1 7
4687000.000000 2 1
4687000.000000 3 1
4687000.000000 13 1
4688000.000000 1 6
4688000.000000 2 2
4688000.000000 5 1
4688000.000000 10 1
4689000.000000 1 6
4689000.000000 2 1
4689000.000000 3 1
4689000.000000 14 1
4690000.000000 1 4
4690000.000000 2 1
4690000.000000 5 1
4690000.000000 14 1
4691000.000000 1 5
4691000.000000 2 1
4691000.000000 3 1
4691000.000000 4 1
4691000.000000 11 1
4692000.000000 1 8
4692000.000000 2 1
4692000.000000 3 2
4692000.000000 9 1
4693000.000000 1 6
4693000.000000 5 1
4693000.000000 14 1
4694000.000000 1 7
4694000.000000 2 1
4694000.000000 4 1
4694000.000000 12 1
4695000.000000 1 5
4695000.000000 4 1
4695000.000000 16 1
4696000.000000 1 6
4696000.000000 2 3
4696000.000000 13 1
4697000.000000 1 5
4697000.000000 2 2
4697000.000000 16 1
4698000.000000 1 6
4698000.000000 19 1
4699000.000000 1 4
4699000.000000 2 2
4699000.000000 17 1
4700000.000000 1 9
4700000.000000 2 2
4700000.000000 12 1
4701000.000000 1 5
4701000.000000 3 1
4701000.000000 17 1
4702000.000000 1 5
4702000.000000 2 2
4702000.000000 16 1
4703000.000000 1 7
4703000.000000 2 1
4703000.000000 3 1
4703000.000000 6 1
4703000.000000 7 1
4704000.000000 1 10
4704000.000000 2 2
4704000.000000 11 1
4705000.000000 1 5
4705000.000000 3 1
4705000.000000 4 1
4705000.000000 5 1
4705000.000000 8 1
4706000.000000 1 5
4706000.000000 2 1
4706000.000000 18 1
4707000.000000 1 4
4707000.000000 2 1
4707000.000000 6 1
4707000.000000 13 1
4708000.000000 1 4
4708000.000000 2 2
4708000.000000 17 1
4709000.000000 1 3
4709000.000000 2 2
4709000.000000 18 1
4710000.000000 1 7
4710000.000000 2 1
4710000.000000 16 1
4711000.000000 1 4
4711000.000000 21 1
4712000.000000 1 3
4712000.000000 2 2
4712000.000000 18 1
4713000.000000 1 7
4713000.000000 18 1
4714000.000000 1 5
4714000.000000 20 1
4715000.000000 1 7
4715000.000000 2 2
4715000.000000 14 1
4716000.000000 1 5
4716000.000000 3 1
4716000.000000 17 1
4717000.000000 1 8
4717000.000000 2 1
4717000.000000 15 1
4718000.000000 1 7
4718000.000000 18 1
4719000.000000 1 6
4719000.000000 2 1
4719000.000000 17 1
4720000.000000 1 4
4720000.000000 2 1
4720000.000000 3 1
4720000.000000 16 1
4721000.000000 1 4
4721000.000000 3 2
4721000.000000 15 1
4722000.000000 1 7
4722000.000000 3 2
4722000.000000 12 1
4723000.000000 1 5
4723000.000000 2 1
4723000.000000 18 1
4724000.000000 1 9
4724000.000000 16 1
4725000.000000 1 7
4725000.000000 2 1
4725000.000000 16 1
4726000.000000 1 8
4726000.000000 17 1
4727000.000000 1 7
4727000.000000 18 1
4728000.000000 1 6
4728000.000000 19 1
4729000.000000 1 5
4729000.000000 20 1
4730000.000000 1 7
4730000.000000 18 1
4731000.000000 1 6
4731000.000000 19 1
4732000.000000 1 7
4732000.000000 18 1
4733000.000000 1 7
4733000.000000 18 1
4734000.000000 1 8
4734000.000000 17 1
4735000.000000 1 6
4735000.000000 2 1
4735000.000000 17 1
4736000.000000 1 4
4736000.000000 2 1
4736000.000000 19 1
4737000.000000 1 4
4737000.000000 2 1
4737000.000000 4 1
4737000.000000 15 1
4738000.000000 1 5
4738000.000000 2 1
4738000.000000 18 1
4739000.000000 1 4
4739000.000000 7 1
4739000.000000 14 1
4740000.000000 1 5
4740000.000000 3 1
4740000.000000 17 1
4741000.000000 1 5
4741000.000000 2 1
4741000.000000 18 1
4742000.000000 1 8
4742000.000000 17 1
4743000.000000 1 4
4743000.000000 2 2
4743000.000000 5 1
4743000.000000 12 1
4744000.000000 1 4
4744000.000000 21 1
4745000.000000 1 6
4745000.000000 19 1
4746000.000000 1 6
4746000.000000 19 1
4747000.000000 1 5
4747000.000000 2 1
4747000.000000 18 1
4748000.000000 1 3
4748000.000000 2 1
4748000.000000 20 1
4749000.000000 1 3
4749000.000000 7 1
4749000.000000 15 1
4750000.000000 1 6
4750000.000000 2 1
4750000.000000 17 1
4751000.000000 1 4
4751000.000000 2 1
4751000.000000 19 1
4752000.000000 1 5
4752000.000000 20 1
4753000.000000 1 6
4753000.000000 19 1
4754000.000000 1 6
4754000.000000 19 1
4755000.000000 1 5
4755000.000000 20 1
4756000.000000 1 4
4756000.000000 21 1
4757000.000000 1 6
4757000.000000 19 1
4758000.000000 1 6
4758000.000000 19 1
4759000.000000 1 5
4759000.000000 2 3
4759000.000000 14 1
4760000.000000 1 5
4760000.000000 20 1
4761000.000000 1 5
4761000.000000 3 1
4761000.000000 17 1
4762000.000000 1 6
4762000.000000 2 1
4762000.000000 17 1
4763000.000000 1 8
4763000.000000 2 1
4763000.000000 15 1
4764000.000000 1 4
4764000.000000 2 1
4764000.000000 3 1
4764000.000000 16 1
4765000.000000 1 4
4765000.000000 3 1
4765000.000000 18 1
4766000.000000 1 3
4766000.000000 22 1
4767000.000000 1 3
4767000.000000 2 1
4767000.000000 20 1
4768000.000000 1 3
4768000.000000 22 1
4769000.000000 1 4
4769000.000000 21 1
4770000.000000 1 4
4770000.000000 21 1
4771000.000000 1 4
4771000.000000 2 1
4771000.000000 19 1
4772000.000000 1 6
4772000.000000 19 1
4773000.000000 1 5
4773000.000000 20 1
4774000.000000 1 6
4774000.000000 19 1
4775000.000000 1 5
4775000.000000 20 1
4776000.000000 1 4
4776000.000000 21 1
4777000.000000 1 2
4777000.000000 23 1
4778000.000000 1 6
4778000.000000 3 1
4778000.000000 16 1
4779000.000000 1 5
4779000.000000 2 1
4779000.000000 18 1
4780000.000000 1 6
4780000.000000 4 1
4780000.000000 15 1
4781000.000000 1 6
4781000.000000 19 1
4782000.000000 1 5
4782000.000000 20 1
4783000.000000 1 6
4783000.000000 2 1
4783000.000000 17 1
4784000.000000 1 6
4784000.000000 19 1
4785000.000000 1 3
4785000.000000 3 1
4785000.000000 19 1
4786000.000000 1 6
4786000.000000 2 1
4786000.000000 17 1
4787000.000000 1 6
4787000.000000 19 1
4788000.000000 1 5
4788000.000000 20 1
4789000.000000 1 5
4789000.000000 20 1
4790000.000000 1 6
4790000.000000 19 1
4791000.000000 1 5
4791000.000000 20 1
4792000.000000 1 6
4792000.000000 19 1
4793000.000000 1 6
4793000.000000 3 1
4793000.000000 16 1
4794000.000000 1 8
4794000.000000 17 1
4795000.000000 1 6
4795000.000000 19 1
4796000.000000 1 3
4796000.000000 22 1
4797000.000000 1 6
4797000.000000 2 1
4797000.000000 17 1
4798000.000000 1 4
4798000.000000 21 1
4799000.000000 1 3
4799000.000000 22 1
4800000.000000 1 8
4800000.000000 17 1
4801000.000000 1 5
4801000.000000 2 1
4801000.000000 18 1
4802000.000000 1 5
4802000.000000 20 1
4803000.000000 1 5
4803000.000000 20 1
4804000.000000 1 3
4804000.000000 2 1
4804000.000000 20 1
4805000.000000 1 5
4805000.000000 2 1
4805000.000000 18 1
4806000.000000 1 5
4806000.000000 3 1
4806000.000000 17 1
4807000.000000 1 7
4807000.000000 2 1
4807000.000000 16 1
4808000.000000 1 5
4808000.000000 3 1
4808000.000000 17 1
4809000.000000 1 8
4809000.000000 17 1
4810000.000000 1 5
4810000.000000 20 1
4811000.000000 1 6
4811000.000000 19 1
4812000.000000 1 4
4812000.000000 21 1
4813000.000000 1 7
4813000.000000 18 1
4814000.000000 1 6
4814000.000000 19 1
4815000.000000 1 7
4815000.000000 18 1
4816000.000000 1 6
4816000.000000 4 1
4816000.000000 15 1
4817000.000000 1 3
4817000.000000 22 1
4818000.000000 1 4
4818000.000000 21 1
4819000.000000 1 5
4819000.000000 20 1
4820000.000000 1 7
4820000.000000 18 1
4821000.000000 1 6
4821000.000000 19 1
4822000.000000 1 6
4822000.000000 19 1
4823000.000000 1 5
4823000.000000 2 1
4823000.000000 18 1
4824000.000000 1 8
4824000.000000 2 1
4824000.000000 4 1
4824000.000000 11 1
4825000.000000 1 6
4825000.000000 2 1
4825000.000000 17 1
4826000.000000 1 5
4826000.000000 2 1
4826000.000000 18 1
4827000.000000 1 4
4827000.000000 4 1
4827000.000000 17 1
4828000.000000 1 6
4828000.000000 3 1
4828000.000000 16 1
4829000.000000 1 9
4829000.000000 2 1
4829000.000000 14 1
4830000.000000 1 6
4830000.000000 19 1
4831000.000000 1 10
4831000.000000 15 1
4832000.000000 1 5
4832000.000000 2 1
4832000.000000 4 1
4832000.000000 6 1
4832000.000000 8 1
4833000.000000 1 7
4833000.000000 18 1
4834000.000000 1 6
4834000.000000 2 1
4834000.000000 5 1
4834000.000000 12 1
4835000.000000 1 6
4835000.000000 2 1
4835000.000000 8 1
4835000.000000 9 1
4836000.000000 1 6
4836000.000000 3 1
4836000.000000 16 1
4837000.000000 1 6
4837000.000000 19 1
4838000.000000 1 6
4838000.000000 3 1
4838000.000000 4 1
4838000.000000 12 1
4839000.000000 1 10
4839000.000000 2 1
4839000.000000 13 1
4840000.000000 1 7
4840000.000000 2 1
4840000.000000 4 1
4840000.000000 12 1
4841000.000000 1 5
4841000.000000 2 1
4841000.000000 6 1
4841000.000000 12 1
4842000.000000 1 7
4842000.000000 2 3
4842000.000000 4 1
4842000.000000 8 1
4843000.000000 1 7
4843000.000000 5 1
4843000.000000 13 1
4844000.000000 1 5
4844000.000000 20 1
4845000.000000 1 7
4845000.000000 6 1
4845000.000000 12 1
4846000.000000 1 7
4846000.000000 2 1
4846000.000000 16 1
4847000.000000 1 10
4847000.000000 15 1
4848000.000000 1 7
4848000.000000 2 1
4848000.000000 4 1
4848000.000000 12 1
4849000.000000 1 6
4849000.000000 19 1
4850000.000000 1 8
4850000.000000 2 1
4850000.000000 15 1
4851000.000000 1 6
4851000.000000 2 1
4851000.000000 6 1
4851000.000000 11 1
4852000.000000 1 6
4852000.000000 2 2
4852000.000000 15 1
4853000.000000 1 8
4853000.000000 6 1
4853000.000000 11 1
4854000.000000 1 5
4854000.000000 2 1
4854000.000000 3 1
4854000.000000 7 1
4854000.000000 8 1
4855000.000000 1 7
4855000.000000 2 1
4855000.000000 3 1
4855000.000000 4 1
4855000.000000 9 1
4856000.000000 1 7
4856000.000000 2 3
4856000.000000 3 1
4856000.000000 9 1
4857000.000000 1 9
4857000.000000 3 1
4857000.000000 13 1
4858000.000000 1 6
4858000.000000 2 2
4858000.000000 4 1
4858000.000000 11 1
4859000.000000 1 8
4859000.000000 3 1
4859000.000000 14 1
4860000.000000 1 6
4860000.000000 2 1
4860000.000000 3 2
4860000.000000 11 1
4861000.000000 1 7
4861000.000000 2 1
4861000.000000 4 1
4861000.000000 12 1
4862000.000000 1 8
4862000.000000 4 1
4862000.000000 6 1
4862000.000000 7 1
4863000.000000 1 4
4863000.000000 2 1
4863000.000000 3 2
4863000.000000 4 1
4863000.000000 9 1
4864000.000000 1 6
4864000.000000 2 1
4864000.000000 3 1
4864000.000000 4 1
4864000.000000 5 2
4865000.000000 1 7
4865000.000000 2 1
4865000.000000 16 1
4866000.000000 1 5
4866000.000000 6 1
4866000.000000 14 1
4867000.000000 1 5
4867000.000000 2 1
4867000.000000 3 1
4867000.000000 15 1
4868000.000000 1 4
4868000.000000 3 1
4868000.000000 5 1
4868000.000000 13 1
4869000.000000 1 5
4869000.000000 2 1
4869000.000000 7 1
4869000.000000 11 1
4870000.000000 1 7
4870000.000000 2 1
4870000.000000 3 1
4870000.000000 13 1
4871000.000000 1 4
4871000.000000 2 2
4871000.000000 3 1
4871000.000000 5 1
4871000.000000 9 1
4872000.000000 1 3
4872000.000000 2 1
4872000.000000 4 1
4872000.000000 8 2
4873000.000000 1 5
4873000.000000 2 2
4873000.000000 16 1
4874000.000000 1 3
4874000.000000 10 1
4874000.000000 12 1
4875000.000000 1 7
4875000.000000 4 1
4875000.000000 14 1
4876000.000000 1 5
4876000.000000 2 2
4876000.000000 16 1
4877000.000000 1 3
4877000.000000 5 1
4877000.000000 8 1
4877000.000000 9 1
4878000.000000 1 6
4878000.000000 3 1
4878000.000000 16 1
4879000.000000 1 7
4879000.000000 3 1
4879000.000000 7 1
4879000.000000 8 1
4880000.000000 1 6
4880000.000000 2 2
4880000.000000 6 1
4880000.000000 9 1
4881000.000000 1 6
4881000.000000 19 1
4882000.000000 1 4
4882000.000000 21 1
4883000.000000 1 6
4883000.000000 3 1
4883000.000000 16 1
4884000.000000 1 4
4884000.000000 2 1
4884000.000000 4 1
4884000.000000 15 1
4885000.000000 1 10
4885000.000000 6 1
4885000.000000 9 1
4886000.000000 1 4
4886000.000000 2 1
4886000.000000 19 1
4887000.000000 1 5
4887000.000000 20 1
4888000.000000 1 5
4888000.000000 20 1
4889000.000000 1 6
4889000.000000 3 1
4889000.000000 16 1
4890000.000000 1 6
4890000.000000 6 1
4890000.000000 13 1
4891000.000000 1 5
4891000.000000 2 1
4891000.000000 6 1
4891000.000000 12 1
4892000.000000 1 4
4892000.000000 2 2
4892000.000000 17 1
4893000.000000 1 6
4893000.000000 8 1
4893000.000000 11 1
4894000.000000 1 4
4894000.000000 4 1
4894000.000000 17 1
4895000.000000 1 7
4895000.000000 2 1
4895000.000000 8 2
4896000.000000 1 6
4896000.000000 2 1
4896000.000000 17 1
4897000.000000 1 5
4897000.000000 3 2
4897000.000000 14 1
4898000.000000 1 4
4898000.000000 21 1
4899000.000000 1 6
4899000.000000 4 1
4899000.000000 15 1
4900000.000000 1 4
4900000.000000 6 1
4900000.000000 15 1
4901000.000000 1 2
4901000.000000 23 1
4902000.000000 1 3
4902000.000000 2 1
4902000.000000 4 2
4902000.000000 12 1
4903000.000000 1 2
4903000.000000 23 1
4904000.000000 1 3
4904000.000000 3 1
4904000.000000 19 1
4905000.000000 1 3
4905000.000000 2 1
4905000.000000 6 1
4905000.000000 14 1
4906000.000000 1 4
4906000.000000 4 1
4906000.000000 17 1
4907000.000000 1 4
4907000.000000 4 1
4907000.000000 17 1
4908000.000000 1 4
4908000.000000 4 1
4908000.000000 17 1
4909000.000000 1 2
4909000.000000 5 1
4909000.000000 18 1
4910000.000000 1 2
4910000.000000 2 1
4910000.000000 21 1
4911000.000000 1 4
4911000.000000 4 1
4911000.000000 17 1
4912000.000000 1 2
4912000.000000 5 1
4912000.000000 18 1
4913000.000000 1 4
4913000.000000 3 1
4913000.000000 18 1
4914000.000000 1 5
4914000.000000 4 1
4914000.000000 16 1
4915000.000000 1 1
4915000.000000 2 1
4915000.000000 4 1
4915000.000000 18 1
4916000.000000 1 6
4916000.000000 2 1
4916000.000000 17 1
4917000.000000 1 3
4917000.000000 4 2
4917000.000000 14 1
4918000.000000 1 5
4918000.000000 2 1
4918000.000000 18 1
4919000.000000 1 5
4919000.000000 2 1
4919000.000000 18 1
4920000.000000 1 3
4920000.000000 3 1
4920000.000000 19 1
4921000.000000 1 6
4921000.000000 2 6
4921000.000000 7 1
4922000.000000 1 5
4922000.000000 4 1
4922000.000000 16 1
4923000.000000 1 6
4923000.000000 2 1
4923000.000000 3 1
4923000.000000 5 1
4923000.000000 9 1
4924000.000000 1 3
4924000.000000 2 1
4924000.000000 3 1
4924000.000000 17 1
4925000.000000 1 4
4925000.000000 2 1
4925000.000000 19 1
4926000.000000 1 5
4926000.000000 3 1
4926000.000000 7 1
4926000.000000 10 1
4927000.000000 1 3
4927000.000000 2 1
4927000.000000 3 1
4927000.000000 6 1
4927000.000000 11 1
4928000.000000 1 6
4928000.000000 2 2
4928000.000000 15 1
4929000.000000 1 7
4929000.000000 2 1
4929000.000000 3 1
4929000.000000 13 1
4930000.000000 1 3
4930000.000000 2 1
4930000.000000 3 1
4930000.000000 17 1
4931000.000000 1 4
4931000.000000 2 2
4931000.000000 4 1
4931000.000000 13 1
4932000.000000 1 5
4932000.000000 3 1
4932000.000000 17 1
4933000.000000 1 3
4933000.000000 2 2
4933000.000000 3 1
4933000.000000 15 1
4934000.000000 1 10
4934000.000000 2 3
4934000.000000 9 1
4935000.000000 1 7
4935000.000000 2 3
4935000.000000 5 1
4935000.000000 7 1
4936000.000000 1 9
4936000.000000 2 1
4936000.000000 3 3
4936000.000000 5 1
4937000.000000 1 4
4937000.000000 3 3
4937000.000000 5 1
4937000.000000 7 1
4938000.000000 1 6
4938000.000000 8 1
4938000.000000 11 1
4939000.000000 1 7
4939000.000000 2 1
4939000.000000 16 1
4940000.000000 1 9
4940000.000000 6 1
4940000.000000 10 1
4941000.000000 1 3
4941000.000000 2 1
4941000.000000 4 1
4941000.000000 6 1
4941000.000000 10 1
4942000.000000 1 5
4942000.000000 20 1
4943000.000000 1 3
4943000.000000 4 1
4943000.000000 18 1
4944000.000000 1 5
4944000.000000 2 1
4944000.000000 18 1
4945000.000000 1 4
4945000.000000 2 1
4945000.000000 19 1
4946000.000000 1 5
4946000.000000 20 1
4947000.000000 1 5
4947000.000000 20 1
4948000.000000 1 2
4948000.000000 2 2
4948000.000000 3 1
4948000.000000 16 1
4949000.000000 1 5
4949000.000000 3 1
4949000.000000 17 1
4950000.000000 1 5
4950000.000000 20 1
4951000.000000 1 6
4951000.000000 19 1
4952000.000000 1 7
4952000.000000 2 2
4952000.000000 14 1
4953000.000000 1 2
4953000.000000 2 2
4953000.000000 19 1
4954000.000000 1 7
4954000.000000 2 1
4954000.000000 7 1
4954000.000000 9 1
4955000.000000 1 5
4955000.000000 2 1
4955000.000000 18 1
4956000.000000 1 7
4956000.000000 2 2
4956000.000000 3 1
4956000.000000 11 1
4957000.000000 1 5
4957000.000000 2 1
4957000.000000 18 1
4958000.000000 1 8
4958000.000000 7 1
4958000.000000 10 1
4959000.000000 1 5
4959000.000000 2 1
4959000.000000 3 1
4959000.000000 15 1
4960000.000000 1 7
4960000.000000 5 1
4960000.000000 13 1
4961000.000000 1 2
4961000.000000 2 1
4961000.000000 4 1
4961000.000000 17 1
4962000.000000 1 7
4962000.000000 4 1
4962000.000000 5 1
4962000.000000 9 1
4963000.000000 1 3
4963000.000000 2 1
4963000.000000 3 1
4963000.000000 17 1
4964000.000000 1 8
4964000.000000 17 1
4965000.000000 1 8
4965000.000000 2 3
4965000.000000 4 1
4965000.000000 7 1
4966000.000000 1 8
4966000.000000 17 1
4967000.000000 1 3
4967000.000000 22 1
4968000.000000 1 5
4968000.000000 3 1
4968000.000000 17 1
4969000.000000 1 6
